id,object_id,title,inventory_number,institution,object_url,description,dating,production_place,collector,material,technique,dimensions,rights,image_url,image_page_url,image_resource_id,image_preview_url,image_file,image_missing
smb_15395,15395,Armring,III C 10934 b,Ethnologisches Museum,https://smb.museum-digital.de/object/15395?navlang=en,"Armring Sammler: Jaffé, Siegfried",18.-19. Jahrhundert,Benin,Siegfried Jaffé,"Messing, Stein (rot)","Messing, Stein (rot)","Objektmaß: 1,5 x 7 x 7,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1315286&resolution=superImageResolution#2367667,https://smb.museum-digital.de/singleimage?resourcenr=18175,18175,https://smb.museum-digital.de/resources/images/201806/200w_29184232411.jpg,smb_15395.jpg,False
smb_19528,19528,Leopardenjagd (eigentlich Löwenjagd),III C 27485,Ethnologisches Museum,https://smb.museum-digital.de/object/19528?navlang=en,"Eine ungewöhnlich große Darstellung von 5 Europäern (Portugiesen) auf der Jagd. Katalog zur Benin-Ausstellung (2008) Anhand dieser herausragenden Platte wurden weitere dem „Meister der Leopardenjagd“ zugeschrieben. Die Komposition weicht deutlich von der in Benin sonst üblichen Frontalität der Figuren ab und der Szene wurde eine Perspektive nach europä- ischen Konventionen verliehen. Darstellungen von Leoparden jagenden Europäern werden mit der Regierungszeit von Oba Esigie und dem „Goldenen Zeitalter“ Benins assoziiert. Sammler: Rogers, H. E.",1500-1700,Nigeria,H. E. Rogers,Bronze; Guss,Bronze; Guss,"Objektmaß: 55,2 x 39,2 x 3,9 cm; Gewicht: 8,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211926&resolution=superImageResolution#6523,https://smb.museum-digital.de/singleimage?resourcenr=22995,22995,https://smb.museum-digital.de/resources/images/201806/200w_29230621249.jpg,smb_19528.jpg,False
smb_19787,19787,Gedenkkopf eines Würdenträgers,III C 8773,Ethnologisches Museum,https://smb.museum-digital.de/object/19787?navlang=en,"Wie die Könige errichteten auch Würdenträger und Dorfvorsteher Gedenkaltäre für ihre verstorbenen Vorgänger. Rituelle Opfer an diesen Altären stärkten die Beziehung der Lebenden zu den Ahnen. Die Ausstattung der Altäre ist mit denen der königlichen Gedenkaltäre vergleichbar. Der entscheidende Unterschied liegt in der Verwendung bestimmter Materialien, die Ausdruck der hierarchischen Gesellschaft Benins waren. Messing für Gedenkköpfe und Altarfiguren oder Elfenbein war mit wenigen Ausnahmen nur dem König vorbehalten. Auf den Gedenkaltären von Personen mit niedrigerem Rang standen Gedenkköpfe aus Holz, das zum Teil als Ausdruck einer besonderen Privilegierung durch den König mit dünnem Messingblech überzogen war. Sammler: Brinckmann, J.",19. Jahrhundert,Nigeria,Justus Brinckmann (1843-1915),Messing; Holz,Messing; Holz,"Höhe x Durchmesser: 55 x 25,5 cm; Gewicht: 5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212761&resolution=superImageResolution#2368062,https://smb.museum-digital.de/singleimage?resourcenr=23254,23254,https://smb.museum-digital.de/resources/images/201806/200w_29230859344.jpg,smb_19787.jpg,False
smb_19774,19774,Ooton-Priester,III C 8410,Ethnologisches Museum,https://smb.museum-digital.de/object/19774?navlang=en,"Ooton-Priester sind an dem zapfenförmigen Aufsatz der Kopfbedeckung zu erkennen, die außer ihnen nur der König und einige Würdenträger tragen durften. Die lange Gerte, die er in der Hand trägt, dient der Abwehr böser Mächte bei den Opferhandlungen. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: H: 39 cm B: 17 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211973&resolution=superImageResolution#2367939,https://smb.museum-digital.de/singleimage?resourcenr=23241,23241,https://smb.museum-digital.de/resources/images/201806/200w_29230852606.jpg,smb_19774.jpg,False
smb_19740,19740,Darstellung von Ofoe-Köpfen,III C 27490,Ethnologisches Museum,https://smb.museum-digital.de/object/19740?navlang=en,"Darstellung von Ofoe-Köpfen Sammler: Rogers, H. E.",18.-19. Jahrhundert,Nigeria,H. E. Rogers,"Messing; Eisen; Schmiedearbeit, Überfangguss","Messing; Eisen; Schmiedearbeit, Überfangguss","Höhe x Durchmesser: 2,35 x 12,8 cm; Durchmesser: 12,8 cm außen; Durchmesser: 8,7 cm innen; Gewicht: 373 g",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212553&resolution=superImageResolution#7264,https://smb.museum-digital.de/singleimage?resourcenr=23207,23207,https://smb.museum-digital.de/resources/images/201806/200w_29230835248.jpg,smb_19740.jpg,False
smb_19403,19403,Höfling,III C 8273,Ethnologisches Museum,https://smb.museum-digital.de/object/19403?navlang=en,"Höfling Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,Objektmaß: H: 46 cm B: 19 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211153&resolution=superImageResolution#2367889,https://smb.museum-digital.de/singleimage?resourcenr=22870,22870,https://smb.museum-digital.de/resources/images/201806/200w_29230512251.jpg,smb_19403.jpg,False
smb_19589,19589,Höfling,III C 8274,Ethnologisches Museum,https://smb.museum-digital.de/object/19589?navlang=en,"Höfling und zwei Krokodilsköpfe Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Objektmaß: H: 44,5 cm B:ca. 19 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211154&resolution=superImageResolution#2367890,https://smb.museum-digital.de/singleimage?resourcenr=23056,23056,https://smb.museum-digital.de/resources/images/201806/200w_29230709432.jpg,smb_19589.jpg,False
smb_19737,19737,König mit zwei stützenden Begleitfiguren,III C 12518,Ethnologisches Museum,https://smb.museum-digital.de/object/19737?navlang=en,"König mit zwei stützenden Begleitfiguren Sammler: Webster, William Downing",18.-19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing,Messing,"Höhe x Breite: 13,5 x 8 cm; Gewicht: 195,6 g",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212420&resolution=superImageResolution#524764,https://smb.museum-digital.de/singleimage?resourcenr=23204,23204,https://smb.museum-digital.de/resources/images/201806/200w_29230833570.jpg,smb_19737.jpg,False
smb_19809,19809,Höfling,III C 8413,Ethnologisches Museum,https://smb.museum-digital.de/object/19809?navlang=en,"Höfling Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: H: 38 cm B: 18 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211975&resolution=superImageResolution#2367942,https://smb.museum-digital.de/singleimage?resourcenr=23276,23276,https://smb.museum-digital.de/resources/images/201806/200w_29230910475.jpg,smb_19809.jpg,False
smb_19385,19385,Manilla,III C 8496,Ethnologisches Museum,https://smb.museum-digital.de/object/19385?navlang=en,"Messing in Form von Manillas war bis zum Beginn des 18. Jahrhunderts das wichtigste Zahlungsmittel im Handel mit Benin, vor allem beim Ankauf von Sklaven. Zwischen 20 und 50 Manillas konnte der König von Benin für einen einzelnen Sklaven fordern. Portugiesische Schiffe mit bis zu 11.000 Manillas erreichten Benin, um den wachsenden Bedarf an Sklaven im kolonisierten Mittel- und Südamerika zu finanzieren. Durch den Sklavenhandel verfügte der König von Benin über große Mengen von Messing. Es wurde die materielle Basis für die höfische Kunst Benins, die der Darstellung und Verherrlichung der Macht des Königs diente. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: 22,5 x 22,2 x 7,7 cm; Gewicht: 4,07 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212806&resolution=superImageResolution#524744,https://smb.museum-digital.de/singleimage?resourcenr=22852,22852,https://smb.museum-digital.de/resources/images/201806/200w_29230501810.jpg,smb_19385.jpg,False
smb_19458,19458,Gedenkkopf einer Königinmutter,III C 8187,Ethnologisches Museum,https://smb.museum-digital.de/object/19458?navlang=en,"Gedenkkopf vom Altar einer Königinmutter mit der typischen spitzen und leicht nach vorn gebogenen Haube aus Korallenperlen. Sammler: Schmidt, Eduard",18. Jahrhundert,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Messing; Eisen,Messing; Eisen,"Objektmaß: 52 x 24 x 27 cm; Gewicht: 16,9 kg; Wandstärke: ca. 0,08 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211033&resolution=superImageResolution#2367856,https://smb.museum-digital.de/singleimage?resourcenr=22925,22925,https://smb.museum-digital.de/resources/images/201806/200w_29230545105.jpg,smb_19458.jpg,False
smb_19810,19810,Höfling mit kleiner Tasche,III C 8412,Ethnologisches Museum,https://smb.museum-digital.de/object/19810?navlang=en,"Höfling mit kleiner Tasche Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 37,2 cm B: 21,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211974&resolution=superImageResolution#2367941,https://smb.museum-digital.de/singleimage?resourcenr=23277,23277,https://smb.museum-digital.de/resources/images/201806/200w_29230910905.jpg,smb_19810.jpg,False
smb_19457,19457,Höfling mit Gefäß,III C 8422,Ethnologisches Museum,https://smb.museum-digital.de/object/19457?navlang=en,"Höfling mit Gefäß Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: H: 44 cm B: 19 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212020&resolution=superImageResolution#2367952,https://smb.museum-digital.de/singleimage?resourcenr=22924,22924,https://smb.museum-digital.de/resources/images/201806/200w_29230544691.jpg,smb_19457.jpg,False
smb_19636,19636,Krokodilskopf,III C 9952,Ethnologisches Museum,https://smb.museum-digital.de/object/19636?navlang=en,"Das Krokodil wird dem Bereich des Meeresgottes Olokun zugeordnet. Auf geschnitzten Elfenbeinzähnen des 18. Jahrhunderts findet man Darstellungen des Königs und seiner ihn stützenden Begleiter mit solchen Gürtelmasken. Sammler: Webster, William Downing",18. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing; Guss,Messing; Guss,"Objektmaß: 3,4 x 7,8 x 18,7 cm; Gewicht: 403 g",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212273&resolution=superImageResolution#7130,https://smb.museum-digital.de/singleimage?resourcenr=23103,23103,https://smb.museum-digital.de/resources/images/201806/200w_29230735684.jpg,smb_19636.jpg,False
smb_19765,19765,Trommler,III C 8399,Ethnologisches Museum,https://smb.museum-digital.de/object/19765?navlang=en,"Trommler Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 24,5 cm B: 9 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211937&resolution=superImageResolution#2367930,https://smb.museum-digital.de/singleimage?resourcenr=23232,23232,https://smb.museum-digital.de/resources/images/201806/200w_29230847201.jpg,smb_19765.jpg,False
smb_19564,19564,Rosette mit zwei Buckelförmigen Scheiben,III C 8457,Ethnologisches Museum,https://smb.museum-digital.de/object/19564?navlang=en,"Rosette mit zwei Buckelförmigen Scheiben Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 46 cm B: 19,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212070&resolution=superImageResolution#2367983,https://smb.museum-digital.de/singleimage?resourcenr=23031,23031,https://smb.museum-digital.de/resources/images/201806/200w_29230640667.jpg,smb_19564.jpg,False
smb_19920,19920,Hahn,III C 8085,Ethnologisches Museum,https://smb.museum-digital.de/object/19920?navlang=en,"Plastiken von Hähnen standen auf den Altären des Königs und der Königinmutter. Hähne waren verbreitete Opfergaben in Benin. Zugleich sind sie auch ein Bild der Rolle der Mutter des Thronfolger (Edaiken). „Der Hahn, der am lautesten kräht“ war eine Bezeichnung der Hauptfrau des Königs, der Mutter des Thronfolgers und der potentiellen Königinmutter. Der Einfluss dieser Frauen auf die Politik Benins erhält so in dem Hahn ein Bild, das ihre Machtposition unterstreicht. Sammler: Schmidt, Eduard",18. Jahrhundert,Königreich Benin,Eduard Schmidt (Konsul) (1860-1899),Messing,Messing,"Objektmaß: 45 x 46 x 19 cm; Gewicht: 13,9 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210875&resolution=superImageResolution#6100,https://smb.museum-digital.de/singleimage?resourcenr=23387,23387,https://smb.museum-digital.de/resources/images/201806/200w_29231013154.jpg,smb_19920.jpg,False
smb_19396,19396,Zwei Portugiesen,III C 8363,Ethnologisches Museum,https://smb.museum-digital.de/object/19396?navlang=en,"Seltene Darstellung von Menschen im Profil Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing; Guss,Messing; Guss,"Objektmaß: 26,3 x 20,1 x 6,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211193&resolution=superImageResolution#1361696,https://smb.museum-digital.de/singleimage?resourcenr=22863,22863,https://smb.museum-digital.de/resources/images/201806/200w_29230506997.jpg,smb_19396.jpg,False
smb_19632,19632,Krokodil,III C 8270,Ethnologisches Museum,https://smb.museum-digital.de/object/19632?navlang=en,"Krokodil Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Objektmaß: H: 46,3 cm B: 19,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211151&resolution=superImageResolution#2367887,https://smb.museum-digital.de/singleimage?resourcenr=23099,23099,https://smb.museum-digital.de/resources/images/201806/200w_29230733514.jpg,smb_19632.jpg,False
smb_16452,16452,Medizin gegen Kampfverletzungen bei Überfällen,III C 14251,Ethnologisches Museum,https://smb.museum-digital.de/object/16452?navlang=en,"Medizin gegen Kampfverletzungen bei Überfällen Angaben zur Herkunft: A. Georg Schmidt, Sammler Nigeria (Land) Togo (Land) Benin (Land) Atakpame (Ethnie)",,Nigeria,,"Pflanzenfaser, Kaurischnecken","Pflanzenfaser, Kaurischnecken",Objektmaß: 6 x 9 x 4 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1515913&resolution=superImageResolution#2949385,https://smb.museum-digital.de/singleimage?resourcenr=19235,19235,https://smb.museum-digital.de/resources/images/201806/200w_29185625271.jpg,smb_16452.jpg,False
smb_19759,19759,Trommler,III C 8400,Ethnologisches Museum,https://smb.museum-digital.de/object/19759?navlang=en,"Trommler Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: H: 30 cm B: 14 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211938&resolution=superImageResolution#6548,https://smb.museum-digital.de/singleimage?resourcenr=23226,23226,https://smb.museum-digital.de/resources/images/201806/200w_29230843343.jpg,smb_19759.jpg,False
smb_19634,19634,Reliefplatte,III C 10881,Ethnologisches Museum,https://smb.museum-digital.de/object/19634?navlang=en,"Reliefplatte Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,Objektmaß: H: 25 cm B: 18 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212295&resolution=superImageResolution#2367651,https://smb.museum-digital.de/singleimage?resourcenr=23101,23101,https://smb.museum-digital.de/resources/images/201806/200w_29230734820.jpg,smb_19634.jpg,False
smb_19595,19595,Glocke,III C 10928,Ethnologisches Museum,https://smb.museum-digital.de/object/19595?navlang=en,"Darstellung eines menschlichen Gesichts Sammler: Jaffé, Siegfried",18.-19. Jahrhundert,Nigeria,Siegfried Jaffé,Messing,Messing,"Objektmaß: H: 17,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212314&resolution=superImageResolution#2367661,https://smb.museum-digital.de/singleimage?resourcenr=23062,23062,https://smb.museum-digital.de/resources/images/201806/200w_29230712805.jpg,smb_19595.jpg,False
smb_19848,19848,Soldat mit runder Glocke,III C 8381,Ethnologisches Museum,https://smb.museum-digital.de/object/19848?navlang=en,"Soldat mit runder Glocke Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: H: max. 35 cm B: 20 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211846&resolution=superImageResolution#2367918,https://smb.museum-digital.de/singleimage?resourcenr=23315,23315,https://smb.museum-digital.de/resources/images/201806/200w_29230931799.jpg,smb_19848.jpg,False
smb_19696,19696,Schild,III C 8451,Ethnologisches Museum,https://smb.museum-digital.de/object/19696?navlang=en,"Schild Sammler: Bey, Heinrich",1500-1590er Jahre,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 46 x 29 cm; Gewicht: 6,08 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212065&resolution=superImageResolution#6669,https://smb.museum-digital.de/singleimage?resourcenr=23163,23163,https://smb.museum-digital.de/resources/images/201806/200w_29230811430.jpg,smb_19696.jpg,False
smb_19816,19816,Zwei Höflinge mit Idiophonen,III C 8440,Ethnologisches Museum,https://smb.museum-digital.de/object/19816?navlang=en,"Zwei Höflinge mit Idiophonen Sammler: Bey, Heinrich",1500-1650,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 44 x 30 cm; Gewicht: 9,6 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212035&resolution=superImageResolution#6598,https://smb.museum-digital.de/singleimage?resourcenr=23283,23283,https://smb.museum-digital.de/resources/images/201806/200w_29230915008.jpg,smb_19816.jpg,False
smb_19803,19803,Widderkopf,III C 9951,Ethnologisches Museum,https://smb.museum-digital.de/object/19803?navlang=en,"Der Widder als dynastisches Symbol stammt ursprünglich aus den benachbarten Yoruba-Königreichen von Ife und Owo. Von wem und bei welcher Gelegenheit diese Gürtelmaske getragen wurde, ist unklar. Sammler: Webster, William Downing",17.-18. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing,Messing,"Objektmaß: 17 x 12,3 x 6,5 cm; Gewicht: 395 g",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212272&resolution=superImageResolution#7127,https://smb.museum-digital.de/singleimage?resourcenr=23270,23270,https://smb.museum-digital.de/resources/images/201806/200w_29230906020.jpg,smb_19803.jpg,False
